Name,Name2,X1 (Relative Compactness) ,X2 (Compactness),X3 (Surface Area) (m2),X4 (Wall Area) (m2),X5 (Roof and floor Area) (m2),X6 (Overall Height) (m),X7 (Glazing Percentage) ,X8 (Temperature) (in F),X9 (Orientation) ( in degrees),X10 (Roof U value) (BTU/hft2F),X11 (EX.Walls U value)(BTU/hft2F),X12 (EX.windows U value) (BTU/hft2F),X13 (SHGC of Windows) ,Interior Walls (BTU/hft2F),Ceilings (BTU/hft2F),Floors (BTU/hft2F),Slabs (BTU/hft2F),Doors -Metal (BTU/hft2F),Interior Windows (BTU/hft2F),Skylights (BTU/hft2F),Outdoor Air per Person (CFM),Y (Energy) (kwh/m2/year
EE,315B50,0.705,1.178,856,280,288,3.5,50,72,315,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,242
EE,315C50,0.705,1.178,856,280,288,3.5,50,69,315,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,247
EE,315D50,0.705,1.178,856,280,288,3.5,50,45,315,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,230
EE,315K50,0.705,1.178,856,280,288,3.5,50,55,315,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,256
EE,315M50,0.705,1.178,856,280,288,3.5,50,63,315,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,233
EF,0B0,0.705,1.178,856,280,288,3.5,0,72,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,221
EF,0C0,0.705,1.178,856,280,288,3.5,0,69,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,225
EF,0D0,0.705,1.178,856,280,288,3.5,0,45,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,211
EF,0K0,0.705,1.178,856,280,288,3.5,0,55,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,243
EF,0M0,0.705,1.178,856,280,288,3.5,0,63,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EF,0B10,0.705,1.178,856,280,288,3.5,10,72,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,226
EF,0C10,0.705,1.178,856,280,288,3.5,10,69,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,231
EF,0D10,0.705,1.178,856,280,288,3.5,10,45,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
EF,0K10,0.705,1.178,856,280,288,3.5,10,55,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,244
EF,0M10,0.705,1.178,856,280,288,3.5,10,63,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EF,0B30,0.705,1.178,856,280,288,3.5,30,72,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,238
EF,0C30,0.705,1.178,856,280,288,3.5,30,69,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,244
EF,0D30,0.705,1.178,856,280,288,3.5,30,45,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
EF,0K30,0.705,1.178,856,280,288,3.5,30,55,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,254
EF,0M30,0.705,1.178,856,280,288,3.5,30,63,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,233
EF,0B50,0.705,1.178,856,280,288,3.5,50,72,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,241
EF,0C50,0.705,1.178,856,280,288,3.5,50,69,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,247
EF,0D50,0.705,1.178,856,280,288,3.5,50,45,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,231
EF,0K50,0.705,1.178,856,280,288,3.5,50,55,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,255
EF,0M50,0.705,1.178,856,280,288,3.5,50,63,0,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,234
EF,45B0,0.705,1.178,856,280,288,3.5,0,72,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,223
EF,45C0,0.705,1.178,856,280,288,3.5,0,69,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,228
EF,45D0,0.705,1.178,856,280,288,3.5,0,45,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,213
EF,45K0,0.705,1.178,856,280,288,3.5,0,55,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,243
EF,45M0,0.705,1.178,856,280,288,3.5,0,63,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,220
EF,45B10,0.705,1.178,856,280,288,3.5,10,72,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,229
EF,45C10,0.705,1.178,856,280,288,3.5,10,69,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,235
EF,45D10,0.705,1.178,856,280,288,3.5,10,45,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,218
EF,45K10,0.705,1.178,856,280,288,3.5,10,55,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,246
EF,45M10,0.705,1.178,856,280,288,3.5,10,63,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,224
EF,45B30,0.705,1.178,856,280,288,3.5,30,72,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,243
EF,45C30,0.705,1.178,856,280,288,3.5,30,69,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,248
EF,45D30,0.705,1.178,856,280,288,3.5,30,45,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,229
EF,45K30,0.705,1.178,856,280,288,3.5,30,55,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,255
EF,45M30,0.705,1.178,856,280,288,3.5,30,63,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,234
EF,45B50,0.705,1.178,856,280,288,3.5,50,72,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,248
EF,45C50,0.705,1.178,856,280,288,3.5,50,69,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,253
EF,45D50,0.705,1.178,856,280,288,3.5,50,45,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,237
EF,45K50,0.705,1.178,856,280,288,3.5,50,55,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,259
EF,45M50,0.705,1.178,856,280,288,3.5,50,63,45,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,236
EF,135B0,0.705,1.178,856,280,288,3.5,0,72,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,222
EF,135C0,0.705,1.178,856,280,288,3.5,0,69,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
EF,135D0,0.705,1.178,856,280,288,3.5,0,45,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,213
EF,135K0,0.705,1.178,856,280,288,3.5,0,55,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,245
EF,135M0,0.705,1.178,856,280,288,3.5,0,63,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,221
EF,135B10,0.705,1.178,856,280,288,3.5,10,72,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,229
EF,135C10,0.705,1.178,856,280,288,3.5,10,69,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,235
EF,135D10,0.705,1.178,856,280,288,3.5,10,45,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,219
EF,135K10,0.705,1.178,856,280,288,3.5,10,55,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,248
EF,135M10,0.705,1.178,856,280,288,3.5,10,63,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,226
EF,135B30,0.705,1.178,856,280,288,3.5,30,72,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,241
EF,135C30,0.705,1.178,856,280,288,3.5,30,69,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,246
EF,135D30,0.705,1.178,856,280,288,3.5,30,45,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,232
EF,135K30,0.705,1.178,856,280,288,3.5,30,55,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,258
EF,135M30,0.705,1.178,856,280,288,3.5,30,63,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,235
EF,135B50,0.705,1.178,856,280,288,3.5,50,72,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,247
EF,135C50,0.705,1.178,856,280,288,3.5,50,69,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,253
EF,135D50,0.705,1.178,856,280,288,3.5,50,45,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,238
EF,135K50,0.705,1.178,856,280,288,3.5,50,55,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,262
EF,135M50,0.705,1.178,856,280,288,3.5,50,63,135,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,239
EF,225B0,0.705,1.178,856,280,288,3.5,0,72,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,221
EF,225C0,0.705,1.178,856,280,288,3.5,0,69,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,225
EF,225D0,0.705,1.178,856,280,288,3.5,0,45,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,211
EF,225K0,0.705,1.178,856,280,288,3.5,0,55,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,242
EF,225M0,0.705,1.178,856,280,288,3.5,0,63,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,217
EF,225B10,0.705,1.178,856,280,288,3.5,10,72,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,228
EF,225C10,0.705,1.178,856,280,288,3.5,10,69,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,233
EF,225D10,0.705,1.178,856,280,288,3.5,10,45,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,215
EF,225K10,0.705,1.178,856,280,288,3.5,10,55,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,244
EF,225M10,0.705,1.178,856,280,288,3.5,10,63,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,223
EF,225B30,0.705,1.178,856,280,288,3.5,30,72,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,242
EF,225C30,0.705,1.178,856,280,288,3.5,30,69,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,247
EF,225D30,0.705,1.178,856,280,288,3.5,30,45,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,228
EF,225K30,0.705,1.178,856,280,288,3.5,30,55,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,254
EF,225M30,0.705,1.178,856,280,288,3.5,30,63,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,234
EF,225B50,0.705,1.178,856,280,288,3.5,50,72,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,247
EF,225C50,0.705,1.178,856,280,288,3.5,50,69,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,253
EF,225D50,0.705,1.178,856,280,288,3.5,50,45,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,236
EF,225K50,0.705,1.178,856,280,288,3.5,50,55,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,259
EF,225M50,0.705,1.178,856,280,288,3.5,50,63,225,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,238
EF,315B0,0.705,1.178,856,280,288,3.5,0,72,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,222
EF,315C0,0.705,1.178,856,280,288,3.5,0,69,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
EF,315D0,0.705,1.178,856,280,288,3.5,0,45,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,213
EF,315K0,0.705,1.178,856,280,288,3.5,0,55,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,243
EF,315M0,0.705,1.178,856,280,288,3.5,0,63,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,218
EF,315B10,0.705,1.178,856,280,288,3.5,10,72,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,229
EF,315C10,0.705,1.178,856,280,288,3.5,10,69,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,234
EF,315D10,0.705,1.178,856,280,288,3.5,10,45,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,215
EF,315K10,0.705,1.178,856,280,288,3.5,10,55,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,245
EF,315M10,0.705,1.178,856,280,288,3.5,10,63,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,223
EF,315B30,0.705,1.178,856,280,288,3.5,30,72,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,241
EF,315C30,0.705,1.178,856,280,288,3.5,30,69,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,246
EF,315D30,0.705,1.178,856,280,288,3.5,30,45,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,226
EF,315K30,0.705,1.178,856,280,288,3.5,30,55,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,254
EF,315M30,0.705,1.178,856,280,288,3.5,30,63,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,232
EF,315B50,0.705,1.178,856,280,288,3.5,50,72,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,247
EF,315C50,0.705,1.178,856,280,288,3.5,50,69,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,252
EF,315D50,0.705,1.178,856,280,288,3.5,50,45,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,234
EF,315K50,0.705,1.178,856,280,288,3.5,50,55,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,259
EF,315M50,0.705,1.178,856,280,288,3.5,50,63,315,0.2245,0.4379,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,238
HA,0B0,0.606,1.012,996,420,288,3.5,0,72,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,214
HA,0C0,0.606,1.012,996,420,288,3.5,0,69,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,224
HA,0D0,0.606,1.012,996,420,288,3.5,0,45,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,205
HA,0K0,0.606,1.012,996,420,288,3.5,0,55,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,226
HA,0M0,0.606,1.012,996,420,288,3.5,0,63,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,207
HA,0B10,0.606,1.012,996,420,288,3.5,10,72,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
HA,0C10,0.606,1.012,996,420,288,3.5,10,69,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,228
HA,0D10,0.606,1.012,996,420,288,3.5,10,45,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,212
HA,0K10,0.606,1.012,996,420,288,3.5,10,55,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
HA,0M10,0.606,1.012,996,420,288,3.5,10,63,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,209
HA,0B30,0.606,1.012,996,420,288,3.5,30,72,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,224
HA,0C30,0.606,1.012,996,420,288,3.5,30,69,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,237
HA,0D30,0.606,1.012,996,420,288,3.5,30,45,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,217
HA,0K30,0.606,1.012,996,420,288,3.5,30,55,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,233
HA,0M30,0.606,1.012,996,420,288,3.5,30,63,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
HA,0B50,0.606,1.012,996,420,288,3.5,50,72,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,234
HA,0C50,0.606,1.012,996,420,288,3.5,50,69,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,241
HA,0D50,0.606,1.012,996,420,288,3.5,50,45,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,222
HA,0K50,0.606,1.012,996,420,288,3.5,50,55,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,245
HA,0M50,0.606,1.012,996,420,288,3.5,50,63,0,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,225
HA,45B0,0.606,1.012,996,420,288,3.5,0,72,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,216
HA,45C0,0.606,1.012,996,420,288,3.5,0,69,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
HA,45D0,0.606,1.012,996,420,288,3.5,0,45,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,211
HA,45K0,0.606,1.012,996,420,288,3.5,0,55,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
HA,45M0,0.606,1.012,996,420,288,3.5,0,63,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,210
HA,45B10,0.606,1.012,996,420,288,3.5,10,72,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,220
HA,45C10,0.606,1.012,996,420,288,3.5,10,69,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,233
HA,45D10,0.606,1.012,996,420,288,3.5,10,45,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,220
HA,45K10,0.606,1.012,996,420,288,3.5,10,55,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,229
HA,45M10,0.606,1.012,996,420,288,3.5,10,63,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,214
HA,45B30,0.606,1.012,996,420,288,3.5,30,72,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,233
HA,45C30,0.606,1.012,996,420,288,3.5,30,69,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,244
HA,45D30,0.606,1.012,996,420,288,3.5,30,45,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,225
HA,45K30,0.606,1.012,996,420,288,3.5,30,55,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,242
HA,45M30,0.606,1.012,996,420,288,3.5,30,63,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
HA,45B50,0.606,1.012,996,420,288,3.5,50,72,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,244
HA,45C50,0.606,1.012,996,420,288,3.5,50,69,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,251
HA,45D50,0.606,1.012,996,420,288,3.5,50,45,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,230
HA,45K50,0.606,1.012,996,420,288,3.5,50,55,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,255
HA,45M50,0.606,1.012,996,420,288,3.5,50,63,45,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,237
HA,135B0,0.606,1.012,996,420,288,3.5,0,72,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,215
HA,135C0,0.606,1.012,996,420,288,3.5,0,69,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
HA,135D0,0.606,1.012,996,420,288,3.5,0,45,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,212
HA,135K0,0.606,1.012,996,420,288,3.5,0,55,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,227
HA,135M0,0.606,1.012,996,420,288,3.5,0,63,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,210
HA,135B10,0.606,1.012,996,420,288,3.5,10,72,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,220
HA,135C10,0.606,1.012,996,420,288,3.5,10,69,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,234
HA,135D10,0.606,1.012,996,420,288,3.5,10,45,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,221
HA,135K10,0.606,1.012,996,420,288,3.5,10,55,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,229
HA,135M10,0.606,1.012,996,420,288,3.5,10,63,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,214
HA,135B30,0.606,1.012,996,420,288,3.5,30,72,135,0.1201,0.1627,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,235
